user_id,recency,frequency,avg_monetary_value,vintage_in_days,predicted_churn_probability_LR,predicted_churn_probability_SVM
4d0fb1cca969deb0a80bb5de6e210ca43c92dad4fc01445a7710325372271794,24,23,461,114,81%,83%
4d0fc34fe2abe32710c89aa4428b0ab90ed8200528da6178271fbc3979ac55b1,36,7,237,39,61%,71%
4d109c7baf729903e0f60aa8e3f8e78f76e1df8965e7153d7f512bb2a6ebf5f2,19,18,276,118,54%,66%
4d1697bfc46b915de48fe4216ae7101ce5c677d095a5b3c2dec5037f9728b626,19,21,418,114,71%,74%
4d1bd7721247b253a80213283706fedc2f69400554f3f9358c48323cc0934336,27,5,331,92,18%,14%
4d1da0a4d650f33b31251f4063f317000ac829407a3bd1404de267a7c95191b9,24,6,495,100,17%,13%
4d257b3d80c5810d0d358d535ee2272c085b8e3c914f6d82eedbf12eee14a99f,20,7,1170,76,33%,24%
4d28450b8ee553a2d3568361f32cc143687cecc3841fe201b501190d476f99e3,80,3,131,50,60%,32%
4d3136bf877849db6b1379c8780a1e1e459c807feb599fa1c02acfdb47d70e56,36,5,629,91,23%,16%
4d315b8e5d80b3fdb6eedd5759743648ef842e3f6d70f5b0abbabf2901d9b35e,54,2,208,49,40%,8%
4d343caa4d713476830aa0e5147c9c8ce52ab1535bc3bc464f24123873bebfe3,22,3,566,82,15%,7%
4d345704a8d8c009857c6c0fb126bbe7f84c902aa5c151eec6dfa4a04982c64e,44,2,243,26,49%,21%
4d39b17ffb7bcef685ed8ba391ef3a148460aefa79a370851b357ffe09284ccf,58,2,255,38,50%,13%
4d39cce9b912fc1bdecd5ce380172af9e9556e0bb10b5341827cfba215bcd6e2,34,8,538,80,40%,50%
4d3a0189ad4e6e6e0d3a98d1abf71396c01a086ec263d92f279f7b1d76a0c7a4,21,2,304,25,36%,13%
4d3ada3b054503a0358274ad286663b667905743b49630578548279adceecae1,28,2,1368,2,61%,88%
4d3afeeb8f4871215f46f820838a20918e80f06e62c0b749697da398ab174286,22,9,422,115,19%,25%
4d40bc106f8bbdd92ba0322966b4df881ee0ee976f5a34367bd087d8ff3ec494,98,2,241,4,87%,100%
4d40f7a40c6cf542017406a857ffdd3896ea179d7b47243a24b427c9611e3e8d,58,4,440,39,60%,44%
4d46eb55be2fdf2cc8e92d0abfb92b0d8e276d76c629ede526c15f58225adf45,135,2,407,2,95%,100%
4d5319ddf5e41626982c8060cf71acfcd8ad734364e58124c4de584d24292e2b,19,4,593,114,8%,9%
4d5621e421d46f95bb9f7783089fe9b08bd5cfe1193c040b1b56ca99a00108ae,21,3,167,81,14%,9%
4d60ff378fe099c6db984c06e5f254e1f7709e3c385982ae3ca96db5a7c5d728,31,2,485,1,59%,95%
4d617515e758552887f733fe30ba4232c5a3c16dd713ab7f718dbeabd1854b45,34,7,223,80,34%,41%
4d65785b30cac0a41f1ff4f288829841b2f7b635a834e079372fd883ecf30d43,21,17,299,63,81%,99%
4d709216c46039d806c33429c240962c35e6b8cc2879ca06f62d21fe381c9900,25,18,290,113,61%,72%
4d74f75333e49371e5faa308874f674a94b0f63228b87b49de8d146d6528ea60,22,9,275,91,30%,37%
4d7b9ec6a54a2f5efb7dc1d4ce9ef78f30c148da8a337cf077899aba0de9d766,64,4,422,65,47%,35%
4d7e0bcb58454f60ad52f14cf05cb1ddef3c5b754511155ac7816f2f217ccc79,23,17,337,93,67%,85%
4d82ffc7fb0549edddf955cf2c0f13ddae7d126768547c9ed3b35809f034cdb8,48,10,121,58,69%,94%
4d8590a58383888f2ff254a21fd4cf4d445e7f9ec5213ca73f8eb428986e6c6a,90,13,309,32,96%,100%
4d871770f9d068bdcaa6a81bf1ff899a73b04c0da5386f3815c49a6cd6171eca,22,20,406,115,68%,74%
4d9a4ef2a664e59e1417cf8b464efe6103eebe28e7631d89a64839ad91eb813e,19,4,230,27,43%,28%
4da67dd582d568c86c362bc45568c6a67300f0cd3809f2225690c195448d008f,19,16,556,105,54%,58%
4da9862e0b4f7a13c9dfda51a9f7a7ff40cfe497c3b115f04f89a21c5721d22f,45,7,248,84,38%,47%
4da9999c0d5f6e21adb000a0f609f67a3cb265715e471c0a3dd04b4d547230c0,30,2,180,6,53%,83%
4dadfe8006b86dc03c0c5f2f3e114bbf9e8dcdd1e8583fef35440ccc2324d77b,57,4,340,44,56%,35%
4db256b80f1e8c5236a3d6e7ec59218affad34d27e2302a1cda9ed30c07add31,33,8,545,35,67%,85%
4db61ff63c875f3879818eece7089d4422412338340c004dfbcbd57a2f4f2c4e,71,2,397,64,42%,15%
4db8103daf2998c70d894881b36ffd6a58c28d9a51a7685450031e5b28a1bcc2,30,8,324,87,32%,39%
4dc1ffe7d82c38c62a4c188139a84dd5f6e3b964e8c12c89968127b01c4429c4,70,2,167,17,70%,87%
4dc7281ff28282b69f20a8c5c79ecbdd3d7eb674e138086ace35a031d5196d23,47,9,193,76,53%,80%
4dc72cad3960c093f21f3f90d7717210a94eb997594da624da145f2d04fe105a,18,14,469,114,38%,45%
4dd115cbb90c626162dbef2d47bfd0aea3a683394d1cbc438c84cb139a15f734,27,17,495,38,91%,100%
4dd21b0ae2bb2305e94d297a17249213196e39b977a7bb950c1d390ebb91bdf4,20,16,279,102,55%,68%
4dd504c4a0fc3002ae1901e640c8d7d8b71bbe16e2917dc764d5a362b8dd074b,20,24,414,108,84%,86%
4de21f1fc1de8dbeda469e1774218bc36ca8f82263ca99ec3ad999bed53e7b4c,27,3,364,74,19%,9%
4de2e1cca28ea56e859934ac3d3bc7ad581021a96c8da06e1dc86dbcbc85717d,20,18,219,62,83%,99%
4de2f1efe536b1ea29a74e625d221b19dd3435379fb2400e1fadad0fb33cb5ef,45,6,221,55,51%,52%
4de94551ab2f9db343c5fcf729958f10a61fdc7618d7d83296c1179cd21fa348,27,8,180,101,23%,27%
4ded8008090dab7b3056cf955dbbc0ef93c9c77a2a61c4c67eb0b94860037c6f,27,12,187,107,36%,49%
4deddefc1377d62a23c3ab249b6818dbaed565db72a22c2a3cf0856d8fe8a551,33,10,176,58,61%,88%
4df04d93d55a597dc00aa6c75c2ce64d0b852ee0ddc9df91554c5f0f74b82fad,22,13,328,113,35%,46%
4df68259aef59da706be90bc44a849abdc6ab14cfbe10144178e495336451d25,23,4,253,115,8%,11%
4dfee8ed44917fc00efc67a34e1ff8a229e85042252d874c71f15e096efc765d,40,3,551,25,54%,37%
4e014916b49d7571cde1848a5ca317deec62e595b86eef6d6e612bce3b339ae2,57,3,218,46,49%,18%
4e04467b75ed66299176542932c97f22603f88cf8b470d0c472e012019fcdcef,19,25,383,114,84%,83%
4e055abfac7db589fa69e0008565e7e6d12c0398a316d8c2667bdba871e68692,86,2,348,12,80%,99%
4e0864afb5a0b6e1f82f1564bba3d7b91d91cc4bdafbab78cd1374f3b32ee13d,56,2,438,12,66%,89%
4e0a6926e19bcba3019cc4e77b3b07fe88e333e3195e3f85b398cb6510af167a,22,19,541,112,66%,70%
4e1097a5235519b54dc83083662bf099db976ab0cff8759eb132c244061be406,61,10,514,75,69%,94%
4e10e9384d6e5eb58e0959f80952ec86fabfece014bf092b7ef27c266b531dad,36,13,375,91,58%,82%
4e1107c90fda3c714306d641f9f40122939e0a2f5f0b7dcf5eaf2430e7b51fda,41,10,374,97,42%,57%
4e122a952b277b4f6e602e849030a6021c5142437326e8539242a2dca7887294,24,19,367,78,82%,98%
4e13c2faef0702c34e6f71a30dc1d235e33a4480a4c7c299063d0018de81296a,21,6,373,91,19%,16%
4e14e6394c67b853b4bd11d71da42d671e2f779020f6e4b36f6829b1ca9a9da7,37,2,186,101,10%,6%
4e18f008a804ee07b47c44a8498e79277088ff319d381b89e4eeb7b3d51e4c9d,19,37,578,114,98%,92%
4e205d5ce47c0807e7a5541ad1af862eb56af7b43faf8398a62b474dc0d16276,27,14,378,105,48%,60%
4e21e62346ebf9bc0289f9696e6ca3ced78e620b9cc43c4549d6e1249cbc0c53,20,10,470,31,71%,92%
4e2239d7754e66794c7978b2c79c82876eaffd002169552866d98d761db174d4,69,4,424,61,53%,39%
4e23a9fdde90683a3133cae67da5bff9a33a31cc6b55815c1599e7f01b357536,35,2,177,1,59%,96%
4e23c4108e889a7d8e97caca063d0dbc29d2228ef454cd666f6cb82b59f7902c,56,7,201,78,48%,64%
4e24436e16ced3a81adcf989217cb6b6f97accc0316073fd3feb89d9f37f6248,73,2,94,61,44%,12%
4e27bbbcde3d81b063c0582c80f6780f2e9f49e62173eabd6410bfc38a60abb0,25,2,343,37,32%,6%
4e304d9104c62c9ffc43a5ff5514e4c5872948d78097b37ab6e0940a03b13770,95,3,453,14,86%,99%
4e30bb4d2daf5fe6dd68239921050faab2e1ab4894c7a5145f4180968568be4b,30,2,148,14,48%,47%
4e32bce142a0f54bf3b2775d9dae1f5b13e77833510a075683e97a956f2c7e63,21,6,409,77,25%,23%
4e3af619ca1c278ec8aeeebc6f6ee05f94ea793977100ad4d994d06c44f7ed8f,56,3,370,22,65%,68%
4e3c08f0ebadf2b35502e4af0161727335a99035f106400500133bbbf8b29f84,49,2,368,12,62%,82%
4e40632bdd9da66efe073f062c31440d03c4cf030c15d3b5b075b1ecce541be9,20,26,425,111,88%,87%
4e43927270ba60358ecaa2b8621f462f2bcb7ce5d58ef76aff60e4e0db167c99,64,2,464,37,56%,20%
4e470460ee025c2f2ed15b1aeb7a9006cfe467d141517b155a5d1b190727970d,31,14,238,106,49%,65%
4e48453fc716415450e5379f41bb899144779beff37323ae076cbf076dc20478,29,18,316,85,78%,96%
4e4937db4cb270c9dd4bd8fe22295e4c41ecefbc89d5307a67b9ca5aa783f44b,21,18,568,110,62%,66%
4e523f0cb59de1cb9ab0915c9068bac1ea82c21e2e1aed7c90bcfd5a91040541,33,4,314,79,22%,14%
4e594d1f4f9cc18969bb3cf31d0bfd4e07f4cfc0178a351c1efee9a7f4f41c28,28,4,282,23,51%,44%
4e5ad9f36da11340a3966f3cb2f17a4627ebbe4f21a6e773703a452bc4adaa72,32,9,258,94,33%,43%
4e5ccc4ccf803b5c2eae3266236d9182118badf6ada4df908e4f64b25f95423e,19,66,918,115,100%,88%
4e5d58e187373da4b94595b3b038152a824815bc44da08a487dfbe7e85f62b0b,56,5,206,72,42%,39%
4e60554026170f6ff7621e1ca6e2576e52862ccbb79170ac9cf35a483943d138,60,5,209,45,61%,53%
4e60bb1b21f2d8355365d5daa335bae7b74cfb521629c6fa1c0f68c1d36459b7,38,9,235,95,36%,48%
4e615cc9857523c7b2add3600872dfae65c563a927bab1cc44e30b52d5c49210,43,5,355,94,23%,19%
4e61937eb1cda976b6cc035ec660f9d5e605bb71588cdb358ff1b188c7f1aada,56,2,267,2,71%,99%
4e676379c6af59a15c37297b2b0d94b9a7aac4b19084e06a28da5f56a7b3e6e7,24,2,804,1,56%,92%
4e686633d2029e656c62552f41322b4871ab9da35127de7a9414bedc519c572d,18,18,267,102,63%,75%
4e6fa21026abc23b81ebbffb0708dc193b4c55aa9f93ac606bfd9bd7a185ef2e,68,2,135,16,69%,88%
4e7834e7718883bb13c8780e24bc5a379585fa4dae25a45be438688e65cdd1ac,27,5,259,111,11%,13%
4e7ee09e5b91c088d525fbb5d569d5e6caa6b1a0cffe355367297ebd4cb373e5,22,8,589,111,18%,19%
4e847b0b810a3e35ba97f4b2ba2c08beb018daf679f910fcfc2b580d960392ea,20,6,273,93,17%,17%
4e87156b9577d64487bcd4162de2b91ef68be2223d05da4b5f28b72f9594e62b,105,2,684,1,90%,100%
4e8e55b1cc5ae1a4ca753d3a801d0a01d110305c9c358cbc92626134e6bfc6a4,42,10,309,27,82%,99%
4e905d12fa04adb5018ed804e733f3626392734bf3cec936a07a9984e880b53b,88,3,429,40,72%,63%
4e95594a89114fb1ffba635850a81e2413010f6f317d1a8e65691fa05bc1f6e9,46,6,409,27,70%,85%
4e96f12bba68351e250953758f3551535749cb88dd53d80f336594abba8bc4cd,27,10,112,98,32%,45%
4e987ba30c1f2cec675b1a727f0711c782a96f166ebd838c478434bef4228b8d,118,2,272,9,90%,100%
4e98f38bf0c6a83488a3495fec2b8a3549d652aa85f8e238dd51a2304ab9f77b,56,2,106,7,67%,96%
4e99665bd53025f4e2f01a36b4eb408a9fb360f7774cba7b1acc91ed0aa60c37,22,29,308,81,97%,100%
4e9b47c1f57497accd41bde823245c581bfafb1a408572c4822867b2a2aff9bb,25,3,217,67,20%,10%
4e9c3d6c354a8f7a7cdaac8c2f97b04cecd033b9b455bad81c0855fe6d4d4d74,27,3,342,41,35%,11%
4e9d32578105fb9b3cf03d21e4b40478a42249666a155a0a137eb957d3e12cf2,21,4,196,89,14%,11%
4ea282e0e98e66aa4f1ec736d371a54634c34b113c48839a4073ce06a4d1033f,69,3,332,6,79%,99%
4ea402bb096ccf5e21b9a221a6f083d23bedc94c7bf0dff5d048feba5cac302d,23,7,479,25,63%,78%
4ea8ac786f9cd904c919603779ae260c12da60931dd8a997cdffb18801ec5bf3,49,3,588,28,58%,39%
4ea922d70570d37a093682b7927e6c4a6b303a630d27f8ca21aa52d558a6f498,86,2,204,37,67%,46%
4eaa381d680197a5c888d0ed8166d2a31d72fd3cdc55ac76737618e69d183c39,19,5,354,78,20%,16%
4eac0c4de573b29f0d2f3b389f85f9ed38ede02532a46c11d3ab15f1e3724e38,22,3,282,26,41%,20%
4ead127b3a62a5132a2d718b9c67a88ede6620d98f3056cdd62a71bddf1e8122,21,9,285,36,63%,82%
4eaf7eb7722010e8ec4e9e03f38e5c5584f0126ac76ad4e427e290111a83701f,98,3,182,28,81%,93%
4eb0663fd27a75045701f233c299c3d5b6b6d42a70a78ac6e60b460fcdea2436,23,2,490,7,50%,74%
4eb29615973b65cbaaea9dba3749922ddc47f06ceb3f00f480460e5ff9d3e72c,28,4,107,99,12%,11%
4eb483111100800052d46a3e9a67ee83ce3ba379adcfff931d2b3b8beed9428a,51,6,326,85,36%,41%
4eb50be12e7e0e40860180c7bc05a055766e3565ec213cca45b44d3ebdedbfad,20,3,702,32,38%,14%
4eb531f953f64beddc75074fd471ae7f0b5f9ecc5d7eda609a4ab7d267eccfe5,18,11,206,118,22%,38%
4eb74a094a45498222996bdef670b2e0526c9713d6c81215ccbc54c8e5382a5a,19,59,454,116,100%,89%
4eb80d466921f0dc7267e0309b70530beee7590af52c164e51a4994e704ce371,35,3,403,90,16%,8%
4ebf57469af68e1c18035bb0d1d322c94e35804e6b71c6a45975801afe3d41b1,22,2,855,43,30%,6%
4ebff0420bdc4d610e753ebadd840a0f2a8d731bd3902df4edf04e09cf38c938,33,5,397,92,20%,15%
4ec3a9152f32344df2437eb0f73fa879bc64ed70ec8244c37cf708aca6e92bee,19,19,343,118,59%,68%
4ec5ff4a57f81645da8d5c2c19e389c9484d7a2ba4447276468a38382404c940,36,5,497,74,31%,24%
4ec90af75fc4db00cba3a6da953b4018c6e91f2b3dd1a231fecdc2eaf7e1f63a,26,3,255,38,36%,11%
4eccb5d976a9a895bb7cf830d175b27853e1a8d4decfb657a872dc77a5e0424d,61,2,310,2,74%,99%
4ed928bb9a860d6247931cbb4168cf78dac8278ce2b85e8cd4ca13707a01b534,20,53,562,116,100%,91%
4ee2a27ea23760598ab0d2562cb825827924c9dec01b964ab072d069b2d05e4b,78,3,257,19,77%,94%
4eea94ed1c4aa3ef79a5ef1430af6db56073edd467099cb8ba30e645544c59ef,23,3,350,113,7%,8%
4eeea409f3de60c9a814fa832ac36504cd19a0b40109581b28919c85b8cea626,57,3,179,5,73%,99%
4ef1f68133988ae6bbd0a075016472b7eb8fa04485d513fc221378b10a109398,56,4,832,66,44%,33%
4ef823482b432ab6e5e603d3a8f4b438de4848b5efe51ffff44b1075b1c7fc88,18,20,384,107,70%,75%
4ef92c3876e13b57f2286ce485a00edb087f67e759211ab3ba2d30330ac6659d,77,3,226,58,54%,27%
4efae306c31ddf01cc1d7c0396fa675bc68d00b2710f81a32c78c60c217d7239,20,36,363,109,98%,95%
4f00a8f6c027d61c50a983a33a074c14d49fb128403e7b441eb066ae58fd6881,54,2,367,16,62%,74%
4f098d5018b187d972daaaa7e1c3d4fe693898a9dec98b938e6f455cdd94a419,29,8,251,105,22%,26%
4f0e1eba7223f9c6920a05d816ebd853e64ee988c5a44a26deb4266f55981567,46,2,496,11,61%,83%
4f0e4e1625198bdcc478431f2481914fdc1202ef75dd30a235f74db7f43be21e,22,7,445,94,22%,19%
4f0eed16b968def88215f2efc659404fae357b444e1845f2da8b2e1212b70839,27,18,620,102,70%,80%
4f1907282d342c5440213624edf29fd6c01900fb7d07dc84ffb3828fbdb0e465,21,22,198,72,90%,99%
4f1dc165caf0fafb241af609cf1652ed1b11d59b6c0edaaeb94289100bc4ba27,23,5,194,103,12%,13%
4f2047d4ae55da46f8f41b455f7b9889b62a1986fa59bc7a4a236655b811c11c,83,6,235,55,73%,80%
4f257a754e6cbcfd77961ba5192bd6b2fe99427d448881fec3bd564ffc5e7b78,19,37,374,76,99%,100%
4f28be6511e04cfa295a4f61dced737a486a3623b6e7425a4102484b7ac8970f,20,55,360,118,100%,90%
4f31fba1725f3cc35486aca3d2c19c9a8e96a39e15ae0bc89dd540211aa6763b,24,5,401,95,16%,12%
4f358c9edfdf23efb59b213cc76f5711050dbf73a4f428ea9eff42ee5abaad63,74,7,826,64,70%,86%
4f36993b87a3c42a383b0c533d86c8b532275722443f1908e1fba887bfca3ab8,29,11,341,109,32%,41%
4f383e267164c9a710cf7f1db7393227c53ff945295306febc9f35afcf17fa90,18,45,601,117,100%,91%
4f3a9dfcc6cd46bb32cd2901a5af3b1fcf5ba0e72afa1495f75eb59e4e971b7c,19,36,434,115,98%,92%
4f4042081369312cbd7bf1bdab139cdf267de6837981a921908e10f32fe19483,24,7,246,75,31%,37%
4f418d9b53e382f24f36f7dc12e498ebc34ca257b585d80d61d5b95d348f7abc,25,5,181,87,18%,16%
4f42f2158a2d55188f11dfc5c806a27ad715c41865d465f55964acbca26664d4,37,8,251,77,42%,59%
4f43185a32db42b9c89360feec035f2bfc3e9e89a20f2536ba6a5ee6df00d41f,56,3,157,56,42%,15%
4f4a1d1b09363a010606b5030d38926d81f737354b5e8597577e1b53a1e57d78,118,2,173,15,89%,100%
4f553aa50979c37bae3afd3f2766d6d96a8fc68b0ba50a0809e27edccec70a8e,58,7,335,65,58%,75%
4f58c8ab8dca23d475eb6e0d3ce90bffd2e6ce6de3ce7e622c5bc0d2d799e871,78,3,520,29,73%,76%
4f5cf93587576dec8df20b0070214245d9f807631fb2f57d6d052174338f439c,86,2,622,4,84%,100%
4f60dafcdb859ef3458fea9db57945b59962b5f6cc61c8a8fdab50e1c2f6f79e,27,8,344,88,30%,35%
4f6310f356cc29e85a69f61121d97308b44930d3435cdf056cb5f0cabeb75ff2,19,15,373,117,40%,52%
4f656d0700277984f8fb477c09739cba5d084a0272abd29b3e0fe2e441ac8ea7,110,2,238,1,90%,100%
4f7121ddb1f8faf00c74a375aade839e9e477ec75ca3c289a0cc5d67ceaf3d25,18,12,334,101,35%,43%
4f72b601e3cd230f8c221b0fa1665b31805083c445aec4ffd608fee765bcc2eb,27,22,597,97,85%,94%
4f75494bd0e6cfa9aa9cc0f7b3e0e4cbacc78727a791f6d756d2233a75f868f6,20,2,149,33,30%,7%
4f7b7233465df3067eb611a3abb151ac1facab6d79ee0ecca0854c0fd8b8a019,24,5,375,27,52%,47%
4f7f0934733db66530ae296cccfd6a895524c979e6d96a72d8a02c04b32006a3,20,5,744,67,27%,18%
4f7f1096c7cf51fddea74aed5cc08c4667f4f3269b8413954cf24e38f57c0505,18,30,414,117,93%,87%
4f845091c6069eb24a314e46235ce6d0e4ba871463a74a43eaeb654b9aed6527,40,11,272,88,52%,77%
4f8862d473eabdace4122c2dc318c8241fcb88d3e1aef044c01bf5e228039196,32,11,252,100,39%,52%
4f896def0d83a98becce85f0a9e669ada52cdbe644800ff637b52efde1f9b799,30,4,252,71,24%,15%
4f8ae4db30448c2cf5637da8488aee2c5e54dd7e1339ec29424cf2e139cbdf48,103,3,173,29,82%,94%
4f8c98f3be9892004eff2b82736a7c03c9a917cef07d8f9f4ec4ef0909a9db6f,83,13,395,53,92%,100%
4f9037ddc4c31d8355f961f12b39ceae31418b00c5c044c4697ea298253379f2,43,5,269,30,61%,60%
4f92b65aea1ab5a87707942b1b76653ecc7ccc52c122d121c632a9b393244e37,23,21,1088,99,82%,83%
4f993b97162d4ef0f0f83f0b0e86c65394d330a5dbc8860d06214d8395d738d8,19,24,367,96,87%,93%
4f9ad73bc60f4b441bd6e33f04f484015887f8216c6def9f1af92cc9d55ea2cc,19,35,382,111,98%,93%
4f9b2e68a4f40d6731028d636ad6c3271e54da8d58b69a89ee48d80e3943c0c2,26,13,711,107,43%,46%
4f9f6e4c31319dc323439ffe3051864036762aa4d10ad5fa5d7358c662892c9c,34,8,257,82,37%,49%
4fa0c59ac0154ea42e6fcec0ebdc24cb4d5b400f5fbc2c4a64120cf9ccc7c645,19,6,367,78,24%,22%
4fa6fde24ce7b359c60bdc882923f7a0bcb07ed962f4a1a19c926ff90cc4d66c,44,7,491,84,38%,47%
4fb84e8c2fcc6ec19bb2cb7659bfd178a0f6442fc8a6f391ed4df773299aa483,79,3,260,57,56%,30%
4fbabc4e333cfc3816211e2b9aae57530f291ec4e49d323743064b4cec2f8415,20,30,203,99,95%,97%
4fcb42fc6814226fb55a14a9128d9b3b434fbf71bc792f5743807689b9deab89,28,2,458,3,55%,90%
4fcb5b8773b9177455097f975c33a17cd8a8d2fcd7677095e8a0c5364f4e82f6,50,7,570,74,49%,65%
4fcf5e95bb5c237d3d5208d6e58386e4846ceb34a77cd7d05ae41fd8d3000adf,28,7,666,99,23%,18%
4fd19756b3d24f497d5ae4fa714c0e08108dbd8f51be712342ea2f97cea25cb4,19,29,281,81,96%,100%
4fd4d1a0861f1e2eda03bfc6187336ca7972345e80cde8cb9dad7b8f6df3ecb4,106,2,312,2,89%,100%
4fd9a827310fb46bad2f16b6c23d9b18b6d0dcfca62aa55c162e7fe668c95a1c,25,26,559,113,89%,89%
4fdaf9c97ef9fe4973d8e9e81207dc9d4f73d88692ed01124ffd69eaa0711b07,23,27,425,115,90%,88%
4fdd64faf427a296a2fb6f904c522d2d4f73ae18197c39e76708feb32e3a343b,18,5,549,109,10%,10%
4fe2e5eae2b0503cf6d81b7c67651d461cf3f9835da6801f127775ebd5b772b9,29,7,219,94,24%,25%
4fe39d676f3d98db0760ea48b6c6d63279a5050560464aa72607e752bc9fda74,50,13,641,84,71%,95%
4fe45d879a05d0ae166bc2f3a31c7e3eff002f8d218b811d06dacb33d98234e5,38,7,345,99,26%,27%
4fe9ff86232373b0ce74a888b8f8d5f4ed2b203931482ec2276fa666b9af4a48,59,2,188,78,27%,10%
4feba2e1239ee9680af84eaefca0355d907bbfb540717d9f64f67baab3c2c7c7,21,37,812,112,99%,93%
4febd5dd29234c00424d114b057e0d6c97ff95255d4da0b668c93690b5ae4708,46,3,219,87,20%,11%
4ff07183f145a32e5ccb42def1ea86b08d05f41866a450cb89c7db5a0e7614d8,21,2,98,67,16%,7%
4ff1256f23a8093f8c8d24e2aae7b68dfb57e9cec63687f86cfd93233c028e20,19,38,429,107,99%,95%
4ff4a34091eeb7f7d434cf6d5f451e3246e80e6409b6c934190f79d8522c4311,20,8,235,118,14%,25%
4ff5e82a65104d90d235ef12cd784266f4063ea60e0f69ec4f34ddd8cb35e244,21,4,222,39,37%,17%
4ffaf66efd77383359a6238fa6898141409f476fc6eea2c6013d0c21370c4636,19,9,242,117,17%,28%
4ffbfaefe82f7436d72d9fc97cda5cf23cff6e659339dc7d4bbc28569efdeafa,89,2,287,1,85%,100%
4ffd94d619e5f34f9071778135ec24b160e5f8e397cacddb15a793b9cb944334,29,4,601,75,23%,13%
50018076059d5de8835c4bd0cd21684eb25cfaeb6cb8cd4af4285072f1914590,48,5,478,70,40%,36%
50058802d4fe57299eefd9a5f900098e33cd34e15ee1c32683b0d1eba683369a,24,7,374,66,37%,43%
5005be288dd299e9396be82d136d72552d621cb2f23afddc39983f84fd9f68ab,19,77,511,119,100%,84%
5005d009ebf354c1cdb301d2ee425ab18c551affaa30655ab0a2b03ee606432a,94,7,275,32,89%,99%
500e9b0accd6a029922dff2277019941261b25d1c759ac5ae5d8700642b07354,27,11,196,107,32%,43%
50104a7ccd3dc753bf6bd38cafa7cf21776c0ecb1d34029d5116c543b529675a,22,3,250,19,45%,36%
50190b0bde5decbab206f816a5840396abafaa93d8ad9ab67c5451cc0b74b080,26,11,257,103,34%,43%
50234758b97d8e69f1bf866c331d3c42572ff3cbd4490a8516819ca58019eac9,22,5,294,73,23%,19%
5024050ccbec88c35809e3ef4ba505865902c25ea630fa565286f66c850607a0,23,2,212,31,33%,8%
5024685192327e60a60dc3eb872607ac35ecf20331d01a0fa0cc2cf8f2305208,19,45,661,119,100%,91%
502bfbcda00cd6f198abd9f12caeb636ec5eabd3bf3a3c3d435c369faf361b12,52,11,237,82,62%,91%
503154ef8109b52df530a3b157edb50154949ede0c16d874c4a99c3369b293e4,19,23,497,117,77%,77%
5034ef443df5ea93ed9ccbb4106f21079b710708f2ebebed5c8fcbb71e723cb9,18,24,306,107,83%,86%
50398bcfeb0de063a02c339954328e98d39d58b1560998fa247e3605bed161d8,41,4,321,78,26%,17%
504091fa41b954496a2fc84dd2999626b52449576362400bf0be986fb776aa24,23,11,714,50,67%,89%
504689099a867182517366c1207a0321e88aad46facf17cb8902c139d7ac01c9,18,22,239,81,87%,98%
504843dea3c5bb025a3ede0190b34542097b28b9c4449e78e7fca8521196efe8,21,46,460,116,100%,93%
50521396f2618bce0d131f7cdf09c0e7781f5e26e6b3c753830e656f5634b7f5,58,9,320,67,66%,91%
5053d259b35df6b1cccb7968e97d1743a096ee003ca46ae57d5c68aa973a879b,19,10,342,87,35%,45%
50541ddcc24cbcb793135419bc750c283edfa5beced3b0445d3cd63535952688,27,4,348,34,44%,23%
505541698cf39b97c7ca254551ba952a62165b9c143aefb10c13813988542498,55,7,393,62,58%,75%
50565fdd679c6a5e5c8ad4030c95c4cded75c374b8ed17ed55b2d1355ea401e9,32,8,263,102,25%,28%
505abc127e389846e0fc2a48594f2288ad713b6a0a6c8a44ef0102a952f34909,66,2,88,10,71%,96%
505b34a2716242843783b24ff606eca3c5730d2c38c7a38876c2a2b6cb70aca5,27,10,461,75,48%,69%
505b9db567fbf17c72a0d497b873ee65ab9723cd9099e6b68b2176865cf2bddf,19,24,636,98,88%,90%
5062be536d808b9e83e4f1c365f9879bf58225767b5919a3f18b4362d553cf90,22,14,518,112,41%,48%
506339066a186d7b8d51b26dc5be7a0e4892b5679f80aac2815bf6ad2826634f,22,11,351,99,34%,41%
506ec3b96ac53a86d04f8d32f4f62e0d237db075e6142781ed57b530a3a074be,40,2,211,18,52%,42%
5072c75a24f80ef22c97ef0837229b0fb44f68368485e483cd1cc25dd9a00124,81,2,322,40,63%,33%
5072de154c25ed503d5b5de5e1a53dc8570bccc49f01962348040d82faef622a,54,5,453,58,51%,44%
5073e61e8fc7542b26c6bf4a6491e0f4635bf857c37ed576fe6989701f20355c,20,13,265,96,44%,58%
507cf3b19473c494f6a98583579a5c2926fc6e69cdfe74a292bb7547fe5eb083,62,2,146,9,70%,96%
5085fd697cf4d5743e76ba89163d168020f375a6fa15e685b0b1a07345d1a39c,24,21,462,77,88%,99%
5091a349b490649224bfb3764b657f3b716da6ffa61007412bce5c1e3a675c4b,120,2,314,8,91%,100%
50929dc01077baec5efe950f75d96d56daab18495ee5b16cdadd5d8c0b17c0d4,31,15,399,94,62%,83%
5092d5b15017fe42616670ad771c8d72fcc43dc4027eb85a3e4ef36534380b3f,27,7,314,73,34%,40%
5094f2b7343d24eb1df9445f34a21e8f72f91732b0643ca6f93fbf9169404bac,114,3,650,7,92%,100%
